ロード量,salt_LiTFSI,salt_LiFSI,salt_LiPF6,salt_LiDFOB,sol_FEC,sol_DME,sol_ClEC,sol_SL,sol_EC,sol_D2,sol_D11,sol_EME,sol_FME,sol_EMC,sol_DMC,sol_DEC,sol_HFE,additive_lifsi,additive_vc,additive_fec,additive_mlidfob,additive_cm5m,act_h2o2msc,act_lr23,act_msc_30ss,act_msc_benzene,act_一次resin,act_二次resin,act_急冷msc,add_ab_hs_100_,add_ab_li435_,add_ab_li435_hemin,add_cnt,add_tib,bind_cmc,bind_paa_li東亞,bind_paa_ppt,bind_sbr,bind_ポリアクリル酸_paa_,bind_ポリグルタミン酸_ppt_
-0.20358011,0.020777335,-0.09328724,0.0021184066,0.035699688,-0.12572011,0.05076491,0.18682723,0.0022893155,0.0019974918,-0.013965,-0.0033894493,0.0001107329,-0.00046541434,-1.559475e-07,0.0003419275,-2.561764e-06,-8.8053e-06,-0.0015804002,0.0002102924,0.025553351,1.7984847e-06,0.001029847,-0.014388334,0.0,-0.009346029,0.020736847,0.015838977,0.010579575,-0.002802002,0.013938118,-0.013549213,-0.000864529,6.565037e-05,5.582841e-05,0.01921936,-0.005584078,0.05794976,9.361641e-05,-0.00062714115,0.05337133
-0.23847207,0.017924745,-0.1078063,0.0019952236,0.03558294,-0.11470867,0.049878504,-0.10551866,0.0021955501,0.0019974918,-0.021472668,-0.0033905199,0.00011455091,-0.0005044004,1.002487e-06,0.00034428918,-2.5462468e-06,-8.8053e-06,-0.0007832496,0.00016337041,0.025118247,2.2322445e-06,0.0010286779,-0.015293131,0.0,-0.008143823,0.016596172,0.009385846,0.019708402,-0.003119835,0.007856963,-0.019359777,-0.0008339631,6.565037e-05,5.582841e-05,0.007889141,-0.005797643,0.12089073,5.7399297e-06,-0.0010615366,0.062719345
-0.31107607,0.015630271,-0.35392353,0.0016704957,0.00859772,-0.17955054,0.011673255,-0.07085894,0.0017223597,0.0031419487,-0.044364695,-0.00410736,0.00012826867,-0.0006249705,2.4011007e-07,0.00035156336,-2.6179796e-06,-8.8053e-06,-0.00206931,0.00010086216,0.033865288,1.4683055e-06,0.0010228527,-0.012388123,0.0,-0.00989675,0.01578538,0.008500914,0.008757641,-0.0037097833,0.0020595165,-0.09612732,-0.00327996,0.00013074544,5.582841e-05,0.006966215,-0.0074843904,-0.054434214,1.4532544e-05,-0.0025536707,-0.11051381
-0.28039297,0.016266786,-0.137541,0.0018438111,0.03529431,-0.13509059,0.033342138,-0.17316405,0.0021198506,0.0019974918,-0.019122252,-0.0036409171,0.00012826867,-0.00051614543,1.4724557e-06,0.00035624378,-2.561764e-06,-8.8053e-06,-0.0015941057,0.00017002432,0.024556503,1.4683055e-06,0.0009333757,-0.004492551,0.0,-0.0056753913,0.015737189,0.008647502,0.009080252,-0.0032039385,0.00096603326,-0.052059047,-0.003280626,6.565037e-05,5.582841e-05,0.011211955,-0.006682844,-0.05277164,0.00018345212,-0.0025536707,-0.08080764
-0.28355062,0.018703133,-0.10683453,0.0019066613,0.0353444,-0.14781085,0.038478095,0.25578025,0.0021684945,0.0019974918,-0.01350066,-0.003541496,0.00012013174,-0.00047181174,-7.9328635e-07,0.00035118195,-2.561764e-06,-8.8053e-06,-0.0015316276,0.0002036199,0.024788748,1.482553e-06,0.00093142426,-0.0055567543,0.0,-0.006678027,0.019646073,0.014910388,0.008370687,-0.0029574663,0.008837658,-0.035146628,-0.003299586,6.565037e-05,5.582841e-05,0.012330846,-0.0066115363,-0.02389795,0.00021148806,-0.00090450526,-0.07073468
-0.30917054,0.019074261,-0.10779413,0.0018968151,0.035429377,-0.14557129,0.035760272,0.2556462,0.002195237,0.0019974918,-0.020067142,-0.0038505495,0.00012013174,-0.00049215235,-7.9328635e-07,0.0003501473,-2.561764e-06,-8.8053e-06,-0.0017708555,0.0004297406,0.024433987,1.482553e-06,0.0009347105,-0.0049383836,0.0,-0.004275671,0.019645395,0.014899024,0.008323725,-0.0030378962,0.008597355,-0.041376665,-0.003299586,6.565037e-05,5.582841e-05,0.010743059,-0.0066559827,-0.0225398,0.00021148806,-0.00090450526,-0.07554213
0.6415155,-0.0765023,2.124881,0.0023198968,-0.02955108,-0.06633313,-0.6983736,-0.047737606,0.0014389011,0.006756209,0.027306145,0.0011188767,8.892553e-05,-0.00048385293,7.3648584e-07,0.0002949951,-2.6179796e-06,-1.7969436e-05,-0.00036849233,0.00027009597,0.0603117,1.3623961e-06,0.0008371623,-0.0041359477,0.0,-0.013147815,0.007460517,-0.19349246,0.008562935,-0.0030924603,0.032290433,-0.004778456,-0.0003663799,0.0011168092,9.1923976e-05,0.009875936,-0.0030544535,0.03337021,4.3609343e-05,-0.00069681945,0.025563851
0.5067171,-0.078591034,1.9712845,0.0024910981,-0.0010729138,-0.06686386,-0.70398176,-0.04771931,0.0015942332,0.006220328,0.021583462,-0.0007772925,9.7320226e-05,-0.0005500317,-6.341536e-06,0.0003671907,-2.6179796e-06,-1.7969436e-05,-0.00021581032,0.0003646252,0.012735504,1.3623961e-06,0.0007605017,-0.00084715727,0.0,-0.003440841,0.0072455816,-0.15547204,0.0056103757,-0.0021349988,0.032392744,-0.013837839,-0.0003663799,0.0011168092,0.00068863574,0.009787711,-0.0022614663,0.04972756,4.1348798e-05,-0.00069681945,0.025055833
-0.20419517,0.018093636,-0.103436545,0.0021241347,0.03529537,-0.09551835,0.060222536,-0.11139959,0.002264527,0.001996892,-0.024060294,-0.00046297163,0.00011455091,-0.00053513516,7.030129e-07,0.00034563587,-2.528318e-06,-8.8053e-06,0.0005855867,-2.1777443e-05,0.025778135,1.4087501e-06,0.0017543049,0.040398728,0.0,-0.026401129,0.016870249,0.009513258,0.020491911,-0.002842319,0.0075966157,-0.0308234,-0.0008436793,6.565037e-05,9.1923976e-05,0.018423198,-0.006271603,0.122030415,9.719578e-06,-0.0012214249,0.07437557
-0.28039297,0.016266786,-0.137541,0.0018438111,0.03529431,-0.13509059,0.033342138,-0.17316405,0.0021198506,0.0019974918,-0.019122252,-0.0036409171,0.00012826867,-0.00051614543,1.4724557e-06,0.00035624378,-2.561764e-06,-8.8053e-06,-0.0015941057,0.00017002432,0.024556503,1.4683055e-06,0.0009333757,-0.004492551,0.0,-0.0056753913,0.015737189,0.008647502,0.009080252,-0.0032039385,0.00096603326,-0.052059047,-0.003280626,6.565037e-05,5.582841e-05,0.011211955,-0.006682844,-0.05277164,0.00018345212,-0.0025536707,-0.08080764
-0.17687337,0.016778445,-0.10050342,0.0020047436,0.035303667,-0.09453551,0.046991944,-0.14037251,0.0021379218,0.0014069661,-0.015459581,-0.0035030174,0.0001244795,-0.0005267721,3.013608e-07,0.00035535768,-2.561764e-06,-5.1063694e-06,-0.0009995557,0.00041575334,0.017646404,3.580774e-05,0.0010323889,-0.01242056,0.0,-0.00044946454,0.0166156,0.008651286,0.009167841,-0.003177815,-0.04232727,0.010510765,-0.0008435037,6.565037e-05,3.4710494e-05,-0.0686436,-0.006079501,-0.048812665,-0.00033076206,-0.002584824,0.04798294
-0.37757728,0.01768919,-0.079219155,0.0018335051,0.035283875,-0.14395882,0.04729714,0.23562206,0.0017555364,0.0014072388,-0.01226182,-0.0036355564,0.00012228076,-0.0005143061,-2.188699e-07,0.00035504124,-2.5462468e-06,-8.8053e-06,-0.00019514025,0.00013234945,0.017149998,1.766914e-06,0.00093430356,-0.006602202,0.0,-0.0012433735,0.018825997,0.0117516015,0.007585985,-0.003033237,-0.039206583,0.022305777,-0.003247661,6.565037e-05,3.4710494e-05,0.015578905,-0.006112602,-0.021874472,0.00013092297,-0.018335417,-0.07335571
-0.24900854,0.016244985,-0.1011134,0.001913131,0.035303667,-0.10176467,0.047288954,-0.13632245,0.0020724726,0.0014069661,-0.020560408,-0.0035030174,0.0001244795,-0.0005289479,3.3094213e-07,0.00035535768,-2.5462468e-06,-5.1063694e-06,-0.0009752691,0.000409014,0.01756403,9.410905e-06,0.0010260416,-0.012841671,0.0,-0.00016798759,0.016345717,0.008621082,0.009079061,-0.0032597773,-0.042824004,0.005597992,-0.00083189795,6.565037e-05,3.4710494e-05,-0.06356421,-0.0062209554,-0.049137603,-8.259351e-05,-0.002584824,0.049682587
-0.26983643,0.019941354,-0.09072339,0.0021487684,0.03543337,-0.09563609,0.062002726,0.18598413,0.0023272561,0.001996892,-0.019457849,-0.00046190142,0.0001107329,-0.00050470897,4.1793092e-07,0.00034327418,-2.1096275e-06,-8.8053e-06,0.00045948647,0.00011372226,0.025944581,2.8269637e-06,0.0017842262,0.04767684,0.0,-0.022318639,0.020471161,0.01590598,0.01123655,-0.0028125457,0.017025935,0.015894676,-0.00080412655,6.565037e-05,9.1923976e-05,0.014047095,-0.006342553,0.0664151,0.00010889112,-0.0007870289,0.06978635
0.5185025,0.017227292,-0.30658537,0.0031348246,0.0074704285,-0.078214206,0.19653451,0.43935436,0.002253414,0.003825514,0.015523229,0.026437603,0.00010074313,-0.000661651,-1.1093518e-06,0.00035123678,-2.433408e-06,-8.8053e-06,-0.0004595649,2.8067532e-05,0.07469118,1.482553e-06,0.0010574785,0.0065128407,0.0,-0.019820923,0.012438086,-0.2136318,0.03458154,-0.0019847464,0.011940005,-0.03490665,-0.0007961002,7.7919176e-05,9.1923976e-05,0.013168372,-0.0056708315,-0.018695286,0.00014012541,-0.0008259406,0.026115857
0.53532773,0.016973494,-0.29320204,0.003223539,0.0073588584,-0.07919031,0.19837888,0.42927068,0.002262328,0.0037070673,0.012214101,0.02568593,0.00016195062,-0.0007991965,-2.9003653e-05,0.0008051682,-2.433408e-06,-8.8053e-06,-0.0001049799,3.5545814e-05,0.054455098,1.482553e-06,0.0010030726,0.0073837,0.0,-0.014901045,0.012488032,-0.2023214,0.021138169,-0.0019870363,0.0130218,-0.030482927,-0.0007961002,7.7919176e-05,0.00068863574,0.013177342,-0.005029505,-0.020175451,0.00013386631,-0.0008259406,0.025072
-0.05211872,0.026101975,-0.20572573,0.0024359233,0.009606747,-0.14200576,0.16476879,0.5639232,0.0025111798,0.0019088696,-0.004477747,0.029201897,0.00012149692,-0.00035121353,-5.827195e-07,0.00039398964,-2.3771925e-06,-8.8053e-06,-0.0011443269,0.0010451975,0.023154955,1.3194209e-06,0.00085433706,-0.0046461485,0.0,0.046837248,0.023201764,0.016091583,0.009242602,-0.0017498783,-0.0657665,0.030524265,-0.0013106375,7.7919176e-05,3.4710494e-05,0.02813675,-0.006417009,-0.015368151,0.00023562726,0.00031056465,0.010274578
-0.16460589,0.016202357,-0.34429646,0.0018139047,0.008869367,-0.13877144,0.029754804,-0.18175438,0.0018943079,0.0031436554,-0.043468114,-0.0010486543,0.00012826867,-0.00059648557,1.2025629e-06,0.00035408305,-2.528318e-06,-8.8053e-06,0.00039986524,1.158404e-05,0.034015942,1.4560803e-06,0.0010319958,0.01694154,0.0,-0.036057442,0.015789576,0.008542107,0.009397552,-0.003164747,0.0023331784,-0.09307007,-0.0032780704,0.00013074544,9.1923976e-05,0.011944284,-0.007619211,-0.054121725,1.498831e-05,-0.0027135583,-0.122642554
0.082739025,0.009846726,-0.2806466,0.0021682712,0.007535584,-0.11819842,0.06141933,-0.19356507,0.002208042,0.0023025207,-0.016418932,-0.007507937,0.00012503078,-0.0005691287,2.2041948e-07,0.00042544666,-2.6179796e-06,-8.8053e-06,-0.0016828157,6.724245e-05,0.050574202,1.3051734e-06,0.0013376315,-0.010616258,0.0,-0.06795797,0.0093793785,-0.0067692767,0.023387782,-0.0037885685,-0.0616496,0.02982313,-0.00058017997,0.00013074544,3.4710494e-05,0.014731987,-0.0058867987,-0.047397155,0.00018370306,-0.00258152,0.026978308
-0.27261284,0.01940281,-0.09403748,0.002092021,0.03529537,0.015751578,0.06148251,-0.068040945,0.0022476108,0.0019968823,-0.019581592,-0.0004568569,0.00011893873,-0.000528423,6.980405e-07,0.00034563587,-2.528318e-06,-8.8053e-06,0.0007244211,-3.0076786e-05,0.02574301,2.2705995e-06,0.001971832,0.060695916,0.0,-0.023676304,0.016290307,0.011265474,0.011090171,-0.0027990327,0.010870115,-0.01654097,-0.00074277475,6.565037e-05,9.1923976e-05,0.018691586,-0.0064147343,0.086341195,1.48940635e-05,-0.0008950768,0.06607953
-0.2255642,0.022506865,-0.08901286,0.0021810299,0.03543337,-0.11322276,0.06166544,0.2646981,0.0023240147,0.0019970867,-0.018469533,-0.00046190142,0.0001107329,-0.0004994993,-3.2108593e-07,0.0003401822,-2.4287144e-06,-8.8053e-06,0.00074001955,8.55546e-05,0.026357453,2.284847e-06,0.0017724722,0.047202412,0.0,-0.023889953,0.022144686,0.016617382,0.011260592,-0.0026024962,0.01563106,-0.016519418,-0.00091567903,6.565037e-05,9.1923976e-05,0.03533451,-0.0063393856,0.06301937,0.00010889112,-0.0007870289,0.058815088
0.21484998,0.011830374,-0.2785848,0.002416036,0.008011535,-0.12199278,0.048115216,-0.20187965,0.0021866525,0.0023116367,-0.01410019,-0.0041109794,0.00013041771,-0.0005930094,1.7409283e-06,0.00036367457,-2.5845336e-06,-8.8053e-06,-0.00058993103,-0.00014063017,0.0328799,1.2929482e-06,0.0013769892,0.004935194,0.0,-0.0035407508,0.0091466345,0.0021770839,0.027400607,-0.004310102,-0.06547717,0.044003468,-0.0016085824,0.00013074544,4.7486832e-05,0.01891021,-0.006058752,-0.048744787,0.00018214923,-0.002741408,-0.055016972
-0.40430427,0.013521964,-0.07519533,0.0018494605,0.035029538,-0.13857861,0.050668772,0.22834522,0.0020588299,0.0014063664,-0.021124074,-0.00072653603,0.00012228076,-0.000556892,-2.5338586e-06,0.00035638793,-3.2793973e-06,-8.8053e-06,0.0006007472,-2.3139262e-05,0.017111275,1.2741996e-06,0.0010638222,0.018710135,0.0,-0.026668202,0.019387875,0.011872023,0.008659087,-0.0028922788,-0.052496757,0.009380887,-0.0033858283,6.565037e-05,4.7486832e-05,0.015373233,-0.006848178,-0.024820836,0.0001151839,-0.0010922431,-0.0921332
0.22413668,0.011814557,-0.28059334,0.0023798342,0.008349556,-0.12189315,0.053426877,-0.20206162,0.0022832714,0.0023116278,-0.015225228,-0.0041109794,0.00013041771,-0.0005715874,1.7373555e-06,0.00036367457,-2.5845336e-06,-8.8053e-06,-0.00091578224,0.017632842,0.03278238,1.2929482e-06,0.0014112241,0.014158864,0.0,-0.0043406286,0.009145063,0.0031858627,0.027420389,-0.00422927,-0.065398276,0.042917877,-0.0016085824,0.00013074544,4.7486832e-05,0.019300386,-0.0065363203,-0.048654784,0.00018214923,-0.002741408,-0.060684834
0.19777834,0.012701907,-0.21128047,0.002294003,0.0072438275,-0.1199114,0.057338066,0.33799744,0.0021585166,0.0021801284,-0.0388173,-0.0058826073,0.00014017987,-0.00060548563,-2.7645749e-05,0.00037992615,-2.48493e-06,-8.8053e-06,-0.0002608297,-0.00013703032,0.03330482,1.3071958e-06,0.0012253043,0.001190028,0.0,-0.005934483,0.014227148,0.00018991416,0.014643068,-0.0033844255,-0.07802318,0.02600271,-0.0016986098,0.00013074544,0.000173355,0.020352118,-0.0052116183,-0.024222717,0.00018180335,-0.0010922431,-0.04555367
-0.40724063,-0.31017825,-0.13808204,0.0016242542,0.03494543,-0.359182,0.09114915,-0.22173144,-0.23335834,0.0014063817,0.0010240425,-0.00045567335,0.00012130583,-0.0005810305,-1.0721609e-06,0.0003608997,-2.528318e-06,-8.8053e-06,0.0004404078,-0.0077447235,0.021679718,1.2050825e-06,0.00091906247,0.021472344,0.0,-0.04193853,0.009338201,0.0028646037,0.00879517,-0.0027078479,-0.035945203,0.021275587,-0.0032949236,6.565037e-05,4.7486832e-05,0.016007325,-0.011501101,-0.06357101,2.8723536e-05,-0.0024113103,-0.064469546
-1.3976868,-0.059772614,0.74966305,0.0016539408,-0.19418454,-0.08459186,-0.6055738,-0.053423222,0.001186629,0.003916761,0.0063726944,0.0010640648,0.00011790739,-0.0005446594,-1.0106864e-06,0.00039584457,-2.5462468e-06,-3.804922e-05,0.0008046576,0.00025526376,0.064162835,1.6177842e-06,0.0007303216,-0.005139845,0.0,-0.016114295,-0.46173924,0.0021143507,0.0039520836,-0.0027349852,-0.14117825,0.007978784,-0.001368631,0.0002712562,4.7486832e-05,0.012066473,-0.003750804,-0.014447427,3.9417395e-05,-0.014234235,-0.04526555
-0.23476265,0.016394062,-0.12814452,0.0020740032,0.035298306,-0.12246717,0.040028185,-0.16504776,0.0022856076,0.0019974918,-0.012246049,-0.003612876,0.00013041771,-0.0005059757,1.4724557e-06,0.00036010306,-2.561764e-06,-8.8053e-06,-0.00108362,0.00017018247,0.022683261,2.2828247e-06,0.0010262026,-0.007039512,0.0,-0.0032699998,0.015902966,0.008036387,0.009205467,-0.0029812395,0.0037042596,0.030917874,0.01651091,6.565037e-05,5.582841e-05,0.015029387,-0.0061240178,-0.051949278,1.37722545e-05,-0.0025536707,-0.0684937
0.19777834,0.012701907,-0.21128047,0.002294003,0.0072438275,-0.1199114,0.057338066,0.33799744,0.0021585166,0.0021801284,-0.0388173,-0.0058826073,0.00014017987,-0.00060548563,-2.7645749e-05,0.00037992615,-2.48493e-06,-8.8053e-06,-0.0002608297,-0.00013703032,0.03330482,1.3071958e-06,0.0012253043,0.001190028,0.0,-0.005934483,0.014227148,0.00018991416,0.014643068,-0.0033844255,-0.07802318,0.02600271,-0.0016986098,0.00013074544,0.000173355,0.020352118,-0.0052116183,-0.024222717,0.00018180335,-0.0010922431,-0.04555367
-0.8732179,-0.0572011,0.28299826,0.0019599071,0.30769488,-0.086998045,0.013563501,0.118750595,0.0016315818,0.0039174077,-0.0744931,-0.0017350985,0.00011329273,-0.00046682483,-1.916475e-06,0.00033294165,-2.4621604e-06,-1.7520075e-05,-0.0019762581,0.00041330833,0.060721207,4.725719e-06,0.00082267186,-0.007754672,0.0,0.0066443756,0.016950494,0.009056549,0.0051170597,-0.00245171,-0.15698662,0.0016187469,-0.0006992783,0.0002712562,3.4710494e-05,-0.099954434,-0.004142365,-0.012736424,-0.0014271238,-0.0006692489,0.02276996
-0.48784816,0.004988375,-0.09146528,0.0014878139,0.034956362,-0.15822409,0.054256186,0.22439443,0.0014111949,0.0014064197,-0.013645015,-0.0005738359,0.00012228076,-0.00055847014,-1.0496232e-06,0.0003381075,-2.4621604e-06,-8.8053e-06,0.00060217874,8.764874e-05,0.020983955,1.6463716e-06,0.00091414497,-0.006766105,0.0,-0.03211678,-0.68567336,0.0069355173,0.007724136,-0.0031700288,-0.047085494,0.009322792,-0.0034847776,6.565037e-05,4.7486832e-05,0.017767662,-0.0069221375,-0.022968631,0.00011472814,-0.0009026489,-0.048847113
0.21484998,0.011830374,-0.2785848,0.002416036,0.008011535,-0.12199278,0.048115216,-0.20187965,0.0021866525,0.0023116367,-0.01410019,-0.0041109794,0.00013041771,-0.0005930094,1.7409283e-06,0.00036367457,-2.5845336e-06,-8.8053e-06,-0.00058993103,-0.00014063017,0.0328799,1.2929482e-06,0.0013769892,0.004935194,0.0,-0.0035407508,0.0091466345,0.0021770839,0.027400607,-0.004310102,-0.06547717,0.044003468,-0.0016085824,0.00013074544,4.7486832e-05,0.01891021,-0.006058752,-0.048744787,0.00018214923,-0.002741408,-0.055016972
-0.39642772,0.018096725,-0.09251157,0.0017202941,0.035303667,-0.036369283,0.044012725,-0.07326922,0.0018856744,0.0014069453,-0.029463042,-0.003552907,0.00012650464,-0.0005290587,2.9076156e-07,0.00035535768,-2.561764e-06,-5.1063694e-06,-0.0027961882,0.00041322567,0.017648553,4.3955397e-06,0.0011615033,-0.04758633,0.0,-0.0014261847,0.015922075,0.010562562,0.007784529,-0.0032734098,-0.045667462,0.0019655677,-0.0007665921,6.565037e-05,3.4710494e-05,-0.10443867,-0.006694282,-0.027730197,-0.002778633,-0.0010796387,0.027445856
-0.27335468,0.018932989,-0.07485388,0.0019838344,0.03531452,-0.14832239,0.04951354,0.27469033,0.0020669163,0.0014071607,-0.0226706,-0.0035256974,0.000116342555,-0.0005273457,-1.916475e-06,0.00034720387,-2.4621604e-06,-5.1063694e-06,-0.0014401498,0.00040518068,0.018117385,9.475732e-06,0.0010023076,-0.014306826,0.0,0.0016389788,0.020605272,0.012554282,0.008298935,-0.0031959899,-0.056650035,0.006497561,-0.0009333917,6.565037e-05,3.4710494e-05,-0.12066686,-0.0062989364,-0.022472765,-0.0016310697,-0.0009356588,0.033283472
-0.2500571,-0.35956407,-0.24806897,0.001797054,0.03576083,-0.15349795,-1.2652627,-0.08722898,0.0015960376,0.0009358476,0.011148046,-0.0026563131,0.000115113755,-0.0005318895,-1.6914939e-06,0.0002959293,-2.561764e-06,-3.5698652e-06,-0.0012183641,0.0012620336,0.02836007,1.2290822e-05,0.0009010673,-0.009474258,0.0,-1.8483817e-05,0.009821353,0.0052099987,0.0063687093,-0.0030846118,-0.032996505,0.0020391557,-0.000672738,6.565037e-05,3.4710494e-05,-0.030550784,-0.0044157566,-0.02575911,-0.00053545897,-0.0011138101,0.023607517
-0.25152984,-0.37098625,-0.24867202,0.001822182,0.035867922,-0.15163608,-1.2548232,-0.09138076,0.0016086214,0.0009358476,0.017262675,-0.0028379897,0.000115113755,-0.0005323889,-1.6914939e-06,0.00029489465,-2.561764e-06,-3.5698652e-06,-0.0023070183,0.0013847436,0.02873695,3.919665e-06,0.00089805777,-0.010954482,0.0,0.001084472,0.009776211,0.005214953,0.0063929562,-0.00307943,-0.029561032,0.009949205,-0.0006431669,6.565037e-05,3.4710494e-05,-0.035648674,-0.0045865607,-0.024164267,-0.00086909713,-0.0011138101,0.0131999925
-0.30433613,0.017894186,-0.1227415,0.0018453131,0.035333544,0.011072927,0.036100946,-0.09401402,0.002136827,0.001997482,-0.014682527,-0.0035004902,0.00013265651,-0.00049430743,1.4674831e-06,0.00035624378,-2.561764e-06,-8.8053e-06,-0.0015662106,0.00018751972,0.024760708,1.4683055e-06,0.0011504455,-0.035243496,0.0,-0.0049876845,0.015160946,0.010459931,0.008034951,-0.0030561201,0.005710762,-0.037600074,-0.0027062953,6.565037e-05,5.582841e-05,0.013417957,-0.006682844,-0.027679307,0.00020282637,-0.0010481124,-0.066592425
-0.27133074,0.021339267,-0.10564941,0.0019906673,0.03530516,-0.14600581,0.038447343,0.351606,0.0021621392,0.0019976865,-0.014022025,-0.0036439926,0.00012013174,-0.00050187676,-6.885312e-07,0.00034981655,-2.4621604e-06,-8.8053e-06,-0.0011071294,0.00017074043,0.024902033,2.2970721e-06,0.00092049193,-0.0062620365,0.0,-0.0036062612,0.021832332,0.015708113,0.008363712,-0.0031264585,0.014768138,-0.03488829,-0.0034451697,6.565037e-05,5.582841e-05,0.025962504,-0.0062105358,-0.024448944,0.000105063176,-0.00090450526,-0.06794955
0.30930132,-0.047743354,1.7365527,0.0019237289,0.034427967,-0.08269155,-0.64155835,-0.056831405,0.0015843892,0.002939888,0.04968374,-0.0010397151,0.00011206393,-0.0003974001,-1.6914939e-06,0.00029224769,-2.561764e-06,-1.0383145e-05,-0.0018843706,0.0033314181,0.10180868,3.4824338e-06,0.00077540113,-0.006463189,0.0,0.0135689555,0.019586788,0.009765632,0.00473752,-0.002094642,-0.12756558,0.010522066,-0.0005309407,0.0011168092,3.4710494e-05,-0.009817008,-0.0034130767,-0.013149717,-0.0007505766,-0.0007890635,0.030119231
-0.38808635,0.017823448,-0.105596684,0.0019344095,0.03502272,0.04648071,0.050980985,-0.08980798,0.0021370163,0.0019968823,-0.019945145,-0.00072388735,0.00013480554,-0.00054366403,1.6507597e-06,0.00036144975,-2.1096275e-06,-8.8053e-06,0.00044534286,-3.8494443e-05,0.022539077,2.2200193e-06,0.001343372,0.033765223,0.0,-0.028321596,0.015064742,0.009741604,0.008452476,-0.0027960166,0.007979486,0.014925874,0.012448402,6.565037e-05,9.1923976e-05,0.014083142,-0.0068585416,-0.030836018,2.6768881e-05,-0.0012080005,-0.08055168
-0.22634743,0.022354089,-0.09531935,0.0021342717,0.03505482,-0.13478102,0.0512634,0.35866636,0.0022854216,0.0019970867,-0.016147926,-0.00072653603,0.00012228076,-0.0004985643,-9.584242e-07,0.00035502252,-2.4287144e-06,-8.8053e-06,0.0007737367,8.026185e-05,0.023344882,3.3401627e-06,0.0011035658,0.021035893,0.0,-0.026683638,0.02187881,0.013182914,0.008960184,-0.0025427453,0.013358263,0.020703642,0.017946439,6.565037e-05,9.1923976e-05,0.035886683,-0.006831427,-0.024484433,0.0001151839,-0.0010643934,-0.06317904
-0.28578252,0.021598509,-0.09683593,0.002096332,0.03505482,-0.13650829,0.051140893,0.34800678,0.0022393332,0.0019970867,-0.017353607,-0.00072653603,0.00012228076,-0.00052107906,-9.584242e-07,0.00035502252,-2.4287144e-06,-8.8053e-06,0.0007537937,6.760794e-05,0.023113905,2.284847e-06,0.0010752613,0.022357913,0.0,-0.027319478,0.02187511,0.013178851,0.008912429,-0.0027801578,0.016128432,0.020428786,0.017852021,6.565037e-05,9.1923976e-05,0.03220211,-0.0068944083,-0.025450429,0.0001151839,-0.0010643934,-0.0632692
0.14393981,0.013496921,-0.22463721,0.002183363,0.0075388444,0.12791415,0.06317365,-0.07815991,0.0021309934,0.0023008175,-0.018371768,-0.0064706295,0.00012916684,-0.0006320308,-4.862469e-07,0.00036250585,-2.5845336e-06,-8.8053e-06,-0.00037698078,-0.00014257521,0.049444642,1.2423083e-06,-0.05471595,0.030786645,0.0,0.0009856037,0.008747796,-0.006384557,0.012557468,-0.003526632,-0.069758475,0.020389447,-0.0005478962,0.00013074544,4.7486832e-05,0.01854908,0.04265728,-0.023585394,0.00015925111,-0.0012361639,0.027008511
-0.06568291,0.019280974,-0.20789851,0.002064793,0.009070545,0.0806388,0.053323325,-0.08545343,0.0021960211,0.0019080545,-0.02146114,-0.00027131694,0.00012941862,-0.0005012151,2.0868555e-08,0.0003573874,-2.528318e-06,-8.8053e-06,0.00045246724,-2.1212327e-05,0.021961471,1.2929482e-06,0.0056432504,0.066029005,0.0,-0.027053794,0.016246254,0.010968079,0.008816632,-0.0025540525,-0.06465307,0.016081547,-0.0007623838,0.00013074544,4.7486832e-05,0.022191541,0.084246494,-0.026939955,0.00020356516,-0.001236223,0.05098298
-0.030555373,0.022782927,-0.20665385,0.0021811447,0.009096694,-0.12831391,0.0537006,0.34211683,0.0022778995,0.0019082698,-0.021031411,-9.744135e-06,0.00011689385,-0.00045069383,-2.186368e-06,0.00035070567,-2.4287144e-06,-8.8053e-06,0.00047388766,4.9011174e-05,0.022531524,1.3071958e-06,0.005464867,0.05314449,0.0,-0.024733998,0.022440495,0.014076772,0.009221333,-0.0023548808,-0.06775723,0.016048875,-0.0008806304,0.00013074544,4.7486832e-05,0.033146065,0.08828058,-0.02110294,0.00022535793,-0.0010922431,0.045897193
0.8739467,0.019451214,-0.23425922,0.0032745271,0.0075117475,0.32345897,0.20165978,-0.08063524,0.0021223964,0.0037103437,-0.012279715,-0.0017854644,-0.010634671,-0.000976444,1.017851e-05,0.0023869746,-3.9870524e-06,-3.5122043e-06,-0.00034728093,2.7646825e-05,0.04647942,1.4683055e-06,0.0009337736,0.00076083554,0.0,0.0004394652,0.009218564,0.0012196446,0.017394919,-0.0018816185,0.007408447,0.023507979,-0.0009970776,-0.00045955266,0.00068863574,0.015157094,-0.0038548894,-0.020733902,0.00016206302,-0.0009695477,-0.018725635
